pipeline,variant,bin_idx,used_mean,used_sem,samples
UtilizationPriced+CostAwareBestFit,dense,3,91.26958269434986,1.3077710551974573,50
UtilizationPriced+CostAwareBestFit,dense,4,91.5474325429761,1.142765941420003,50
UtilizationPriced+CostAwareBestFit,dense,5,89.59720610546441,1.1751146877626633,50
UtilizationPriced+CostAwareBestFit,dense,6,91.86754717430844,1.0334556030589885,50
UtilizationPriced+CostAwareBestFit,dense,7,90.56016808157952,1.3224515184274819,50
UtilizationPriced+CostAwareBestFit,dense,8,90.24012380870501,1.1339084248386102,50
UtilizationPriced+CostAwareBestFit,dense,9,89.78244291834955,1.2881247148411072,50
UtilizationPriced+CostAwareBestFit,dense,10,0.0,0.0,50
UtilizationPriced+CostAwareBestFit,sparse,0,90.92635974868034,1.1127920979567685,50
UtilizationPriced+CostAwareBestFit,sparse,1,91.5285663357798,1.0518052867950887,50
UtilizationPriced+CostAwareBestFit,sparse,2,91.769814902793,1.104465385486316,50
UtilizationPriced+CostAwareBestFit,sparse,3,89.86479718531312,1.2486647944102711,50
UtilizationPriced+CostAwareBestFit,sparse,4,88.7057859133148,1.2765990125602016,50
UtilizationPriced+CostAwareBestFit,sparse,5,87.57867908031048,1.3305812333582359,50
UtilizationPriced+CostAwareBestFit,sparse,6,90.31669976814827,1.216711281717251,50
UtilizationPriced+CostAwareBestFit,sparse,7,88.4458278255563,1.3380840850176037,50
UtilizationPriced+CostAwareBestFit,sparse,8,89.780964517693,1.5046568076849125,50
UtilizationPriced+CostAwareBestFit,sparse,9,92.07867294666207,1.0450730358009366,50
UtilizationPriced+CostAwareBestFit,sparse,10,0.0,0.0,50
UtilizationPriced+DynamicLearning,dense,0,90.27001515395736,1.200818441230687,50
UtilizationPriced+DynamicLearning,dense,1,88.80467189723035,1.3203200920401463,50
UtilizationPriced+DynamicLearning,dense,2,88.84959102657092,1.28069901630118,50
UtilizationPriced+DynamicLearning,dense,3,88.66692773519807,1.3619685797720193,50
UtilizationPriced+DynamicLearning,dense,4,89.26471274742268,1.3210734585748598,50
UtilizationPriced+DynamicLearning,dense,5,89.77253338175395,1.2998625116492983,50
UtilizationPriced+DynamicLearning,dense,6,91.46412540490037,1.2042591971608263,50
UtilizationPriced+DynamicLearning,dense,7,91.77096621052719,1.0714155395108678,50
UtilizationPriced+DynamicLearning,dense,8,90.88056205526833,1.136621168885102,50
UtilizationPriced+DynamicLearning,dense,9,90.7808477618546,1.150498357130355,50
UtilizationPriced+DynamicLearning,dense,10,0.0,0.0,50
UtilizationPriced+DynamicLearning,sparse,0,90.29898382363822,1.1565216678064205,50
UtilizationPriced+DynamicLearning,sparse,1,90.83067549364745,1.0850955567485543,50
UtilizationPriced+DynamicLearning,sparse,2,90.75115478967193,1.0394040316231166,50
UtilizationPriced+DynamicLearning,sparse,3,90.87807682909425,1.0251635080309822,50
UtilizationPriced+DynamicLearning,sparse,4,90.96736010081558,1.127468966306552,50
